Building Name,Floor Number,Short Name of Space,Full Name of Space,Space Type,Capacity,Space Function,Level Number,Calculated Square Footage,X,Y,building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,1065,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,990,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,540,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,615,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,915,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,690,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,840,60,Smith,SMI,357
SMI,3,357,SMI357,Classroom,31,Classroom,3,465,-111.781329,43.819073,17,336,357 Classroom,765,60,Smith,SMI,357
SMI,3,355,SMI355,Classroom,31,Classroom,3,464,-111.781329,43.819129,17,335,355 Classroom,690,60,Smith,SMI,355
SMI,3,355,SMI355,Classroom,31,Classroom,3,464,-111.781329,43.819129,17,335,355 Classroom,615,60,Smith,SMI,355
SMI,3,355,SMI355,Classroom,31,Classroom,3,464,-111.781329,43.819129,17,335,355 Classroom,840,60,Smith,SMI,355
SMI,3,355,SMI355,Classroom,31,Classroom,3,464,-111.781329,43.819129,17,335,355 Classroom,765,60,Smith,SMI,355
SMI,3,355,SMI355,Classroom,31,Classroom,3,464,-111.781329,43.819129,17,335,355 Classroom,540,60,Smith,SMI,355
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,540,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,465,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,615,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,690,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,765,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,840,60,Smith,SMI,346
SMI,3,346,SMI346,Classroom,31,Classroom,3,464,-111.781329,43.819182,17,334,346 Classroom,915,60,Smith,SMI,346
SMI,3,326,SMI326,Classroom,29,Classroom,3,441,-111.78133,43.819236,17,329,326 Classroom,615,60,Smith,SMI,326
SMI,3,326,SMI326,Classroom,29,Classroom,3,441,-111.78133,43.819236,17,329,326 Classroom,540,60,Smith,SMI,326
SMI,3,326,SMI326,Classroom,29,Classroom,3,441,-111.78133,43.819236,17,329,326 Classroom,690,90,Smith,SMI,326
SMI,3,322,SMI322,Classroom,33,Classroom,3,496,-111.78133,43.819312,17,327,322 Classroom,540,60,Smith,SMI,322
SMI,3,322,SMI322,Classroom,33,Classroom,3,496,-111.78133,43.819312,17,327,322 Classroom,615,60,Smith,SMI,322
SMI,3,322,SMI322,Classroom,33,Classroom,3,496,-111.78133,43.819312,17,327,322 Classroom,690,60,Smith,SMI,322
SMI,3,322,SMI322,Classroom,33,Classroom,3,496,-111.78133,43.819312,17,327,322 Classroom,765,60,Smith,SMI,322
SMI,3,322,SMI322,Classroom,33,Classroom,3,496,-111.78133,43.819312,17,327,322 Classroom,840,60,Smith,SMI,322
SMI,3,302,SMI302,Classroom,47,Classroom,3,706,-111.781329,43.819417,17,326,302 Classroom,540,60,Smith,SMI,302
SMI,3,302,SMI302,Classroom,47,Classroom,3,706,-111.781329,43.819417,17,326,302 Classroom,840,60,Smith,SMI,302
SMI,3,302,SMI302,Classroom,47,Classroom,3,706,-111.781329,43.819417,17,326,302 Classroom,615,60,Smith,SMI,302
SMI,3,302,SMI302,Classroom,47,Classroom,3,706,-111.781329,43.819417,17,326,302 Classroom,990,60,Smith,SMI,302
SMI,3,302,SMI302,Classroom,47,Classroom,3,706,-111.781329,43.819417,17,326,302 Classroom,765,60,Smith,SMI,302
SMI,3,330,SMI330,Classroom,31,Classroom,3,467,-111.781455,43.819334,17,330,330 Classroom,615,60,Smith,SMI,330
SMI,3,330,SMI330,Classroom,31,Classroom,3,467,-111.781455,43.819334,17,330,330 Classroom,540,60,Smith,SMI,330
SMI,3,330,SMI330,Classroom,31,Classroom,3,467,-111.781455,43.819334,17,330,330 Classroom,765,60,Smith,SMI,330
SMI,3,330,SMI330,Classroom,31,Classroom,3,467,-111.781455,43.819334,17,330,330 Classroom,840,60,Smith,SMI,330
SMI,3,330,SMI330,Classroom,31,Classroom,3,467,-111.781455,43.819334,17,330,330 Classroom,690,60,Smith,SMI,330
SMI,3,323,SMI323,Classroom,29,Classroom,3,432,-111.781457,43.819283,17,328,323 Classroom,540,60,Smith,SMI,323
SMI,3,323,SMI323,Classroom,29,Classroom,3,432,-111.781457,43.819283,17,328,323 Classroom,615,60,Smith,SMI,323
SMI,3,323,SMI323,Classroom,29,Classroom,3,432,-111.781457,43.819283,17,328,323 Classroom,765,60,Smith,SMI,323
SMI,3,323,SMI323,Classroom,29,Classroom,3,432,-111.781457,43.819283,17,328,323 Classroom,840,60,Smith,SMI,323
SMI,3,323,SMI323,Classroom,29,Classroom,3,432,-111.781457,43.819283,17,328,323 Classroom,915,60,Smith,SMI,323
SMI,3,340,SMI340,Classroom,198,Lecture Hall,3,1634,-111.781466,43.819174,17,332,340 Classroom - laptop,480,90,Smith,SMI,340
SMI,3,340,SMI340,Classroom,198,Lecture Hall,3,1634,-111.781466,43.819174,17,332,340 Classroom - laptop,585,90,Smith,SMI,340
SMI,3,340,SMI340,Classroom,198,Lecture Hall,3,1634,-111.781466,43.819174,17,332,340 Classroom - laptop,915,60,Smith,SMI,340
SMI,3,340,SMI340,Classroom,198,Lecture Hall,3,1634,-111.781466,43.819174,17,332,340 Classroom - laptop,690,90,Smith,SMI,340
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,840,60,Smith,SMI,364
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,540,60,Smith,SMI,364
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,615,60,Smith,SMI,364
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,690,60,Smith,SMI,364
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,765,60,Smith,SMI,364
SMI,3,364,SMI364,Classroom,26,Classroom,3,384,-111.781443,43.819056,17,337,364 Classroom,465,60,Smith,SMI,364
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,465,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,765,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,840,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,915,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,690,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,615,60,Smith,SMI,431
SMI,4,431,SMI431,Classroom,28,Classroom,4,550,-111.781601,43.819356,17,343,431 Classroom,540,60,Smith,SMI,431
SMI,4,447,SMI447,Office,3,Adjunct Faculty Offices,4,283,-111.781608,43.819192,17,1232,447 Classroom,540,60,Smith,SMI,447
SMI,4,447,SMI447,Office,3,Adjunct Faculty Offices,4,283,-111.781608,43.819192,17,1232,447 Classroom,615,60,Smith,SMI,447
SMI,4,447,SMI447,Office,3,Adjunct Faculty Offices,4,283,-111.781608,43.819192,17,1232,447 Classroom,780,150,Smith,SMI,447
SMI,4,476,SMI476,Laboratory,23,Computer Lab,4,920,-111.781589,43.818971,17,348,476 Classroom - laptop,795,90,Smith,SMI,476
SMI,4,476,SMI476,Laboratory,23,Computer Lab,4,920,-111.781589,43.818971,17,348,476 Classroom - laptop,480,90,Smith,SMI,476
SMI,4,476,SMI476,Laboratory,23,Computer Lab,4,920,-111.781589,43.818971,17,348,476 Classroom - laptop,690,90,Smith,SMI,476
SMI,4,476,SMI476,Laboratory,23,Computer Lab,4,920,-111.781589,43.818971,17,348,476 Classroom - laptop,585,90,Smith,SMI,476
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,480,90,Smith,SMI,478
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,585,90,Smith,SMI,478
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,915,90,Smith,SMI,478
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,795,90,Smith,SMI,478
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,1005,105,Smith,SMI,478
SMI,4,478,SMI478,Laboratory,23,Computer Lab,4,891,-111.781469,43.818968,17,349,478 Classroom - laptop,690,90,Smith,SMI,478
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,690,60,Smith,SMI,453
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,540,60,Smith,SMI,453
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,615,60,Smith,SMI,453
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,1020,60,Smith,SMI,453
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,795,90,Smith,SMI,453
SMI,4,453,SMI453,Laboratory,47,Laptop Lab,4,814,-111.78133,43.819094,17,346,453 Classroom - laptop,915,90,Smith,SMI,453
SMI,4,448,SMI448,Laboratory,25,Laptop Lab,4,352,-111.78133,43.81916,17,469,448 Classroom - laptop,825,120,Smith,SMI,448
SMI,4,444,SMI444,Laboratory,37,Laptop Lab,4,538,-111.78133,43.819236,17,468,444 Classroom - laptop,480,120,Smith,SMI,444
SMI,4,444,SMI444,Laboratory,37,Laptop Lab,4,538,-111.78133,43.819236,17,468,444 Classroom - laptop,795,90,Smith,SMI,444
SMI,4,444,SMI444,Laboratory,37,Laptop Lab,4,538,-111.78133,43.819236,17,468,444 Classroom - laptop,615,60,Smith,SMI,444
SMI,4,444,SMI444,Laboratory,37,Laptop Lab,4,538,-111.78133,43.819236,17,468,444 Classroom - laptop,690,60,Smith,SMI,444
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,615,60,Smith,SMI,442
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,690,60,Smith,SMI,442
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,765,60,Smith,SMI,442
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,1020,60,Smith,SMI,442
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,900,90,Smith,SMI,442
SMI,4,442,SMI442,Laboratory,45,Laptop Lab,4,662,-111.781331,43.819305,17,345,442 Classroom - laptop,840,60,Smith,SMI,442
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,765,60,Smith,SMI,404
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,945,180,Smith,SMI,404
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,615,60,Smith,SMI,404
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,690,60,Smith,SMI,404
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,465,60,Smith,SMI,404
SMI,4,404,SMI404,Classroom,49,Classroom,4,721,-111.78133,43.819416,17,341,404 Classroom,840,60,Smith,SMI,404
SMI,4,422,SMI422,Classroom,25,Computer Lab,4,919,-111.781453,43.819307,17,342,422 Classroom - laptop,540,60,Smith,SMI,422
SMI,4,422,SMI422,Classroom,25,Computer Lab,4,919,-111.781453,43.819307,17,342,422 Classroom - laptop,615,60,Smith,SMI,422
SMI,4,422,SMI422,Classroom,25,Computer Lab,4,919,-111.781453,43.819307,17,342,422 Classroom - laptop,465,60,Smith,SMI,422
SMI,4,422,SMI422,Classroom,25,Computer Lab,4,919,-111.781453,43.819307,17,342,422 Classroom - laptop,765,60,Smith,SMI,422
SMI,4,422,SMI422,Classroom,25,Computer Lab,4,919,-111.781453,43.819307,17,342,422 Classroom - laptop,840,60,Smith,SMI,422
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,690,60,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,915,90,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,765,60,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,1020,90,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,540,60,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,840,60,Smith,SMI,440
SMI,4,440,SMI440,Laboratory,35,Language Lab,4,1233,-111.781465,43.819178,17,344,440 Classroom - laptop,615,60,Smith,SMI,440
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,585,90,Smith,SMI,468
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,795,90,Smith,SMI,468
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,480,90,Smith,SMI,468
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,690,90,Smith,SMI,468
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,1020,120,Smith,SMI,468
SMI,4,468,SMI468,Classroom,49,Classroom,4,738,-111.78145,43.819076,17,347,468 Classroom,915,90,Smith,SMI,468
ROM,1,127,ROM127,Classroom,42,Lecture Hall,1,630,-111.782998,43.820337,16,283,127 Classroom,615,60,Romney,ROM,127
ROM,1,127,ROM127,Classroom,42,Lecture Hall,1,630,-111.782998,43.820337,16,283,127 Classroom,540,60,Romney,ROM,127
ROM,1,127,ROM127,Classroom,42,Lecture Hall,1,630,-111.782998,43.820337,16,283,127 Classroom,915,60,Romney,ROM,127
ROM,1,127,ROM127,Classroom,42,Lecture Hall,1,630,-111.782998,43.820337,16,283,127 Classroom,690,60,Romney,ROM,127
ROM,1,127,ROM127,Classroom,42,Lecture Hall,1,630,-111.782998,43.820337,16,283,127 Classroom,765,60,Romney,ROM,127
ROM,1,131,ROM131,Classroom,43,Lecture Hall,1,780,-111.783104,43.820288,16,285,131 Classroom,945,150,Romney,ROM,131
ROM,1,131,ROM131,Classroom,43,Lecture Hall,1,780,-111.783104,43.820288,16,285,131 Classroom,615,60,Romney,ROM,131
ROM,1,131,ROM131,Classroom,43,Lecture Hall,1,780,-111.783104,43.820288,16,285,131 Classroom,765,60,Romney,ROM,131
ROM,1,131,ROM131,Classroom,43,Lecture Hall,1,780,-111.783104,43.820288,16,285,131 Classroom,840,60,Romney,ROM,131
ROM,1,131,ROM131,Classroom,43,Lecture Hall,1,780,-111.783104,43.820288,16,285,131 Classroom,540,60,Romney,ROM,131
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,465,60,Romney,ROM,141
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,765,60,Romney,ROM,141
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,615,60,Romney,ROM,141
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,690,60,Romney,ROM,141
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,840,60,Romney,ROM,141
ROM,1,141,ROM141,Laboratory,15,Lab,1,1055,-111.783314,43.820329,16,286,141 Computer Lab,540,60,Romney,ROM,141
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,690,60,Romney,ROM,145
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,615,60,Romney,ROM,145
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,840,60,Romney,ROM,145
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,765,60,Romney,ROM,145
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,540,60,Romney,ROM,145
ROM,1,145,ROM145,Classroom,52,Lecture Hall,1,969,-111.783315,43.820187,16,287,145 Classroom,465,60,Romney,ROM,145
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,765,60,Romney,ROM,179
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,915,135,Romney,ROM,179
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,540,60,Romney,ROM,179
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,1065,195,Romney,ROM,179
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,840,60,Romney,ROM,179
ROM,1,179,ROM179,Laboratory,36,Laboratory,1,911,-111.782931,43.819997,16,292,179 Classroom,615,60,Romney,ROM,179
ROM,1,172,ROM172,Classroom,150,Lecture Hall,1,1703,-111.783037,43.82011,16,291,172 Lecture Hall,690,60,Romney,ROM,172
ROM,1,172,ROM172,Classroom,150,Lecture Hall,1,1703,-111.783037,43.82011,16,291,172 Lecture Hall,765,60,Romney,ROM,172
ROM,1,172,ROM172,Classroom,150,Lecture Hall,1,1703,-111.783037,43.82011,16,291,172 Lecture Hall,1080,60,Romney,ROM,172
ROM,1,172,ROM172,Classroom,150,Lecture Hall,1,1703,-111.783037,43.82011,16,291,172 Lecture Hall,540,120,Romney,ROM,172
ROM,1,105,ROM105,Classroom,34,Classroom,1,509,-111.782995,43.820188,16,280,105 Classroom,615,60,Romney,ROM,105
ROM,1,105,ROM105,Classroom,34,Classroom,1,509,-111.782995,43.820188,16,280,105 Classroom,540,60,Romney,ROM,105
ROM,1,105,ROM105,Classroom,34,Classroom,1,509,-111.782995,43.820188,16,280,105 Classroom,915,60,Romney,ROM,105
ROM,1,105,ROM105,Classroom,34,Classroom,1,509,-111.782995,43.820188,16,280,105 Classroom,840,60,Romney,ROM,105
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,765,60,Romney,ROM,255
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,465,60,Romney,ROM,255
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,615,60,Romney,ROM,255
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,915,60,Romney,ROM,255
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,990,45,Romney,ROM,255
ROM,2,255,ROM255,Classroom,48,Classroom,2,813,-111.783295,43.820329,16,298,255 Classroom,840,60,Romney,ROM,255
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,615,60,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,1020,120,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,765,60,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,840,60,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,915,60,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,690,60,Romney,ROM,277
ROM,2,277,ROM277,Classroom,93,Classroom,2,1405,-111.783295,43.82023,16,305,277 Classroom,540,60,Romney,ROM,277
ROM,2,260,ROM260,Classroom,52,Classroom,2,792,-111.783482,43.820273,16,299,260 Lecture Hall,615,60,Romney,ROM,260
ROM,2,260,ROM260,Classroom,52,Classroom,2,792,-111.783482,43.820273,16,299,260 Lecture Hall,465,60,Romney,ROM,260
ROM,2,260,ROM260,Classroom,52,Classroom,2,792,-111.783482,43.820273,16,299,260 Lecture Hall,540,60,Romney,ROM,260
ROM,2,262,ROM262,Classroom,52,Classroom,2,787,-111.783482,43.820193,16,300,262 Lecture Hall,615,60,Romney,ROM,262
ROM,2,268,ROM268,Classroom,40,Classroom,2,592,-111.783482,43.820043,16,301,268 Classroom,840,60,Romney,ROM,268
ROM,2,268,ROM268,Classroom,40,Classroom,2,592,-111.783482,43.820043,16,301,268 Classroom,915,60,Romney,ROM,268
ROM,2,268,ROM268,Classroom,40,Classroom,2,592,-111.783482,43.820043,16,301,268 Classroom,765,60,Romney,ROM,268
ROM,2,268,ROM268,Classroom,40,Classroom,2,592,-111.783482,43.820043,16,301,268 Classroom,540,60,Romney,ROM,268
ROM,2,268,ROM268,Classroom,40,Classroom,2,592,-111.783482,43.820043,16,301,268 Classroom,615,60,Romney,ROM,268
ROM,2,270,ROM270,Classroom,39,Classroom,2,579,-111.783482,43.819984,16,302,270 Classroom,540,60,Romney,ROM,270
ROM,2,270,ROM270,Classroom,39,Classroom,2,579,-111.783482,43.819984,16,302,270 Classroom,615,60,Romney,ROM,270
ROM,2,270,ROM270,Classroom,39,Classroom,2,579,-111.783482,43.819984,16,302,270 Classroom,690,60,Romney,ROM,270
ROM,2,270,ROM270,Classroom,39,Classroom,2,579,-111.783482,43.819984,16,302,270 Classroom,765,60,Romney,ROM,270
ROM,2,270,ROM270,Classroom,39,Classroom,2,579,-111.783482,43.819984,16,302,270 Classroom,915,60,Romney,ROM,270
ROM,2,276,ROM276,Classroom,37,Class Room,2,560,-111.783313,43.820101,16,433,276 Classroom,885,180,Romney,ROM,276
ROM,2,276,ROM276,Classroom,37,Class Room,2,560,-111.783313,43.820101,16,433,276 Classroom,585,90,Romney,ROM,276
ROM,2,276,ROM276,Classroom,37,Class Room,2,560,-111.783313,43.820101,16,433,276 Classroom,690,180,Romney,ROM,276
ROM,2,276,ROM276,Classroom,37,Class Room,2,560,-111.783313,43.820101,16,433,276 Classroom,495,60,Romney,ROM,276
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,915,60,Romney,ROM,299
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,840,60,Romney,ROM,299
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,765,60,Romney,ROM,299
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,465,60,Romney,ROM,299
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,540,60,Romney,ROM,299
ROM,2,299,ROM299,Classroom,49,Classroom,2,775,-111.782988,43.820193,16,308,299 Classroom,615,60,Romney,ROM,299
ROM,2,297,ROM297,Classroom,49,Classroom,2,775,-111.782989,43.820104,16,431,297 Classroom,765,60,Romney,ROM,297
ROM,2,297,ROM297,Classroom,49,Classroom,2,775,-111.782989,43.820104,16,431,297 Classroom,615,60,Romney,ROM,297
ROM,2,297,ROM297,Classroom,49,Classroom,2,775,-111.782989,43.820104,16,431,297 Classroom,540,60,Romney,ROM,297
ROM,2,297,ROM297,Classroom,49,Classroom,2,775,-111.782989,43.820104,16,431,297 Classroom,840,60,Romney,ROM,297
ROM,2,297,ROM297,Classroom,49,Classroom,2,775,-111.782989,43.820104,16,431,297 Classroom,930,60,Romney,ROM,297
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,615,60,Romney,ROM,229
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,540,60,Romney,ROM,229
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,765,60,Romney,ROM,229
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,840,60,Romney,ROM,229
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,465,60,Romney,ROM,229
ROM,2,229,ROM229,Classroom,45,Classroom,2,676,-111.783117,43.82019,16,297,229 Classroom,915,60,Romney,ROM,229
ROM,2,279,ROM279,Classroom,49,Classroom,2,742,-111.783123,43.820105,16,306,279 Classroom,840,60,Romney,ROM,279
ROM,2,279,ROM279,Classroom,49,Classroom,2,742,-111.783123,43.820105,16,306,279 Classroom,615,60,Romney,ROM,279
ROM,2,279,ROM279,Classroom,49,Classroom,2,742,-111.783123,43.820105,16,306,279 Classroom,540,60,Romney,ROM,279
ROM,2,279,ROM279,Classroom,49,Classroom,2,742,-111.783123,43.820105,16,306,279 Classroom,765,60,Romney,ROM,279
SPO,B,71,SPO071,Classroom,30,Classroom,0,602,-111.782244,43.820912,19,102,071 Classroom  ,480,120,Spori,SPO,071
SPO,B,71,SPO071,Classroom,30,Classroom,0,602,-111.782244,43.820912,19,102,071 Classroom  ,690,90,Spori,SPO,071
SPO,B,71,SPO071,Classroom,30,Classroom,0,602,-111.782244,43.820912,19,102,071 Classroom  ,795,90,Spori,SPO,071
SPO,B,35,SPO035,Classroom,174,Lecture Hall,0,1878,-111.782419,43.820736,19,100,035 Lecture Hall,1020,60,Spori,SPO,035
